x-axis,1,2
second,Volt,Volt
-686.0000E-06,+458.1940900E-03,+5.1340137589E+00
-685.3000E-06,+457.7732363E-03,+5.1274308357E+00
-684.6000E-06,+457.3649449E-03,+5.1130338200E+00
-683.9000E-06,+456.7217247E-03,+5.0961996649E+00
-683.2000E-06,+455.3775048E-03,+5.0825690049E+00
-682.5000E-06,+454.4126763E-03,+5.0720790828E+00
-681.8000E-06,+452.8109123E-03,+5.0666268102E+00
-681.1000E-06,+451.8850392E-03,+5.0629584714E+00
-680.4000E-06,+450.9729845E-03,+5.0569659880E+00
-679.7000E-06,+450.3272544E-03,+5.0498805074E+00
-679.0000E-06,+449.9403164E-03,+5.0343905721E+00
-678.3000E-06,+449.5081576E-03,+5.0194407744E+00
-677.6000E-06,+448.6513652E-03,+5.0044659720E+00
-676.9000E-06,+447.5659254E-03,+4.9916770822E+00
-676.2000E-06,+445.9918273E-03,+4.9856343267E+00
-675.5000E-06,+444.7518696E-03,+4.9805590367E+00
-674.8000E-06,+443.4139340E-03,+4.9744911171E+00
-674.1000E-06,+442.4126824E-03,+4.9631090924E+00
-673.4000E-06,+441.9591582E-03,+4.9480336941E+00
-672.7000E-06,+441.0860408E-03,+4.9307723230E+00
-672.0000E-06,+440.0722227E-03,+4.9164256656E+00
-671.3000E-06,+438.7669336E-03,+4.9073680226E+00
-670.6000E-06,+436.9716985E-03,+4.9027072179E+00
-669.9000E-06,+435.6011126E-03,+4.8983227784E+00
-669.2000E-06,+434.5269689E-03,+4.8896669461E+00
-668.5000E-06,+434.0483568E-03,+4.8736490654E+00
-667.8000E-06,+433.4579005E-03,+4.8549429646E+00
-667.1000E-06,+432.5935611E-03,+4.8370913647E+00
-666.4000E-06,+431.2191883E-03,+4.8263880586E+00
-665.7000E-06,+429.5169073E-03,+4.8204584702E+00
-665.0000E-06,+427.9051268E-03,+4.8123428271E+00
-664.3000E-06,+426.8611519E-03,+4.7983223462E+00
-663.6000E-06,+426.1450891E-03,+4.7824304408E+00
-662.9000E-06,+425.6739857E-03,+4.7622922377E+00
-662.2000E-06,+424.9566343E-03,+4.7494532481E+00
-661.5000E-06,+423.5458522E-03,+4.7411744974E+00
-660.8000E-06,+422.1086279E-03,+4.7347045948E+00
-660.1000E-06,+420.5320254E-03,+4.7237623013E+00
-659.4000E-06,+418.9968223E-03,+4.7025055278E+00
-658.7000E-06,+418.2204563E-03,+4.6834230948E+00
-658.0000E-06,+417.3900652E-03,+4.6692522067E+00
-657.3000E-06,+416.5081264E-03,+4.6625438034E+00
