x-axis,1,2
second,Volt,Volt
+210.000E-09,,
+212.500E-09,-5.105527583510E+00,+1.223618077347E+00
+215.000E-09,-5.105527583510E+00,+1.206030137837E+00
+217.500E-09,-5.105527583510E+00,+1.206030137837E+00
+220.000E-09,-5.105527583510E+00,+1.206030137837E+00
+222.500E-09,-5.105527583510E+00,+1.206030137837E+00
+225.000E-09,-5.105527583510E+00,+1.165829133242E+00
+227.500E-09,-5.105527583510E+00,+1.165829133242E+00
+230.000E-09,-5.105527583510E+00,+1.165829133242E+00
+232.500E-09,-5.105527583510E+00,+1.165829133242E+00
+235.000E-09,-5.105527583510E+00,+1.165829133242E+00
+237.500E-09,-5.105527583510E+00,+1.148241193732E+00
+240.000E-09,-5.105527583510E+00,+1.125628128648E+00
+242.500E-09,-5.105527583510E+00,+1.143216068158E+00
+245.000E-09,-5.105527583510E+00,+1.125628128648E+00
+247.500E-09,-5.105527583510E+00,+1.085427124053E+00
+250.000E-09,-5.105527583510E+00,+1.085427124053E+00
+252.500E-09,-5.105527583510E+00,+1.085427124053E+00
+255.000E-09,-5.105527583510E+00,+1.085427124053E+00
+257.500E-09,-5.105527583510E+00,+1.085427124053E+00
+260.000E-09,-5.105527583510E+00,+1.087939686840E+00
+262.500E-09,-5.105527583510E+00,+1.085427124053E+00
+265.000E-09,-5.105527583510E+00,+1.082914561266E+00
+267.500E-09,-5.105527583510E+00,+1.045226119459E+00
+270.000E-09,-5.065326578915E+00,+1.047738682246E+00
+272.500E-09,-5.025125574321E+00,+1.062814058969E+00
+275.000E-09,-5.027638137108E+00,+1.045226119459E+00
+277.500E-09,-5.065326578915E+00,+1.045226119459E+00
+280.000E-09,-5.105527583510E+00,+1.045226119459E+00
+282.500E-09,-5.105527583510E+00,+1.022613054374E+00
+285.000E-09,-5.105527583510E+00,+1.005025114864E+00
+287.500E-09,-5.065326578915E+00,+1.005025114864E+00
+290.000E-09,-5.025125574321E+00,+1.005025114864E+00
+292.500E-09,-5.025125574321E+00,+982.412049780E-03
+295.000E-09,-4.984924569726E+00,+1.005025114864E+00
+297.500E-09,-4.984924569726E+00,+1.005025114864E+00
+300.000E-09,-4.984924569726E+00,+1.002512552077E+00
+302.500E-09,-4.984924569726E+00,+964.824110270E-03
+305.000E-09,-4.984924569726E+00,+964.824110270E-03
+307.500E-09,-4.984924569726E+00,+964.824110270E-03
+310.000E-09,-4.987437132513E+00,+924.623105675E-03
+312.500E-09,-5.002512509236E+00,+924.623105675E-03
+315.000E-09,-4.984924569726E+00,+924.623105675E-03
